ts,type,side,price,size,trade_aggr_side
164408,book,B,9981,11.419753,
164412,book,B,9985,65.979818,
164413,book,B,9979,10.091768,
164414,book,A,9991,0.000000,
164418,book,B,9978,25.409517,
164420,book,B,9984,0.000000,
164424,trade,T,9987,6.029830,B
164426,trade,T,9987,3.700243,B
164429,book,A,9987,69.965973,
164430,trade,T,9987,11.023575,B
164435,book,A,9989,4.593440,
164438,trade,T,9987,9.689810,B
164442,book,B,9985,57.343178,
164444,book,B,9984,2.414239,
164449,trade,T,9985,3.927937,S
164451,book,A,9994,0.000000,
164452,book,B,9982,7.536422,
164457,book,B,9985,51.488386,
164460,book,B,9980,0.000000,
164464,trade,T,9985,3.192457,S
164468,book,B,9985,64.572557,
164473,book,B,9984,0.000000,
164477,book,A,9987,82.380579,
164480,book,B,9979,10.664162,
164483,book,B,9981,17.913533,
164488,book,A,9987,71.416792,
164489,book,A,9989,0.000000,
164490,book,A,9989,0.000000,
164493,book,A,9987,66.664372,
164497,book,A,9989,0.000000,
164499,trade,T,9987,18.543567,B
164502,trade,T,9985,16.128704,S
164506,book,B,9985,55.588997,
164508,book,A,9992,82.887808,
164510,book,A,9987,74.199461,
164513,book,A,9989,0.000000,
164514,trade,T,9985,14.310115,S
164519,book,B,9982,23.096584,
164523,trade,T,9987,11.917790,B
164525,trade,T,9985,6.476238,S
164528,book,A,9988,21.588848,
164530,book,B,9985,49.509023,
164531,book,B,9984,0.000000,
164535,book,A,9989,0.000000,
164538,book,A,9990,12.064850,
164543,book,B,9980,0.000000,
164544,book,B,9985,55.233759,
164545,book,A,9990,22.002287,
164549,trade,T,9985,10.971923,S
164550,trade,T,9987,17.285108,B
164554,book,B,9984,0.922947,
164555,book,A,9989,0.000000,
164557,book,A,9987,78.665606,
164560,book,B,9981,26.471126,
164563,book,B,9985,58.064379,
164567,trade,T,9985,9.803212,S
164571,trade,T,9985,2.468242,S
164575,trade,T,9985,0.100000,S
164576,trade,T,9985,6.983627,S
164580,book,B,9980,2.000714,
164584,trade,T,9985,12.530000,S
164588,book,B,9984,11.697017,
164592,book,B,9985,54.922894,
164596,book,A,9987,85.595711,
164600,book,B,9979,0.650907,
164602,book,B,9984,6.050709,
164607,book,B,9985,0.000000,
164608,trade,T,9987,12.526340,B
164611,trade,T,9985,9.068819,S
164613,book,A,9993,7.311853,
164617,book,A,9992,81.129689,
164622,book,B,9985,0.000000,
164624,book,B,9984,0.000000,
164629,trade,T,9985,17.545560,S
164631,trade,T,9987,4.349344,B
164632,book,B,9981,18.025486,
164636,trade,T,9987,7.974476,B
164637,book,B,9981,11.400935,
164640,book,A,9993,14.193270,
164644,book,B,9980,0.000000,
164649,book,B,9985,63.034054,
164654,book,A,9994,0.000000,
164655,book,A,9988,38.155844,
164658,book,B,9985,66.124872,
164659,book,A,9991,0.000000,
164664,book,B,9979,2.584065,
164665,book,A,9988,42.740206,
164667,book,B,9985,53.656666,
164672,book,A,9990,31.572148,
164676,book,B,9983,2.973619,
164680,book,A,9990,29.411384,
164683,book,A,9988,28.679855,
164688,book,B,9982,39.198900,
164689,book,B,9982,48.030809,
164693,trade,T,9987,5.937537,B
164696,book,B,9979,0.000000,
164700,book,A,9987,79.537190,
164705,book,B,9985,47.116076,
164706,book,B,9985,62.551042,
164711,trade,T,9987,13.618629,B
164712,book,A,9987,69.182087,
164716,trade,T,9985,10.541369,S
164721,book,A,9988,33.305914,
164724,book,B,9981,13.415582,
164726,book,A,9987,75.161612,
164729,book,A,9989,2.368395,
164734,book,A,9987,81.244290,
164736,trade,T,9985,2.205732,S
164738,book,A,9993,9.675326,
164742,trade,T,9987,5.393961,B
164744,book,B,9983,4.707731,
164749,book,A,9989,0.000000,
164752,book,A,9989,0.000000,
164757,trade,T,9985,19.151393,S
164758,book,A,9994,0.000000,
164759,trade,T,9987,6.518580,B
164760,book,A,9994,13.729531,
164765,book,A,9988,0.000000,
164769,book,A,9988,0.000000,
164771,book,A,9991,0.000000,
164773,trade,T,9985,12.062658,S
164776,book,A,9988,1.827336,
164778,trade,T,9987,2.255086,B
164783,book,A,9987,68.267800,
164784,book,A,9989,0.000000,
164789,trade,T,9987,5.647953,B
164792,book,A,9988,10.111864,
164795,book,B,9985,72.648022,
164797,book,A,9994,14.105616,
164799,trade,T,9985,0.806634,S
164801,trade,T,9985,11.915554,S
164803,book,B,9978,34.863881,
164804,book,A,9991,7.723479,
164808,book,A,9987,60.545427,
164811,trade,T,9987,17.078177,B
164814,book,B,9979,8.476463,
164818,book,B,9983,5.769338,
164822,book,B,9983,0.000000,
164823,book,B,9979,1.441172,
164827,book,B,9983,0.000000,
164829,book,B,9983,17.283496,
164830,book,A,9988,25.881482,
164834,book,B,9981,8.962128,
164835,book,A,9987,61.507617,
164838,book,A,9987,79.816660,
164843,book,B,9985,72.565980,
164847,book,B,9985,68.557486,
164849,book,A,9988,28.784591,
164854,trade,T,9987,16.675351,B
164858,book,A,9994,7.843482,
164862,trade,T,9985,13.241091,S
164865,book,A,9987,77.901003,
164869,book,B,9984,3.068332,
164871,book,A,9987,75.043643,
164873,book,A,9987,73.806998,
164877,book,A,9994,7.810368,
164878,book,A,9987,70.055864,
164879,trade,T,9985,6.200987,S
164883,book,B,9979,1.278110,
164885,book,B,9979,0.000000,
164890,book,B,9985,63.301185,
164894,book,A,9990,0.000000,
164895,book,A,9988,20.530270,
164899,book,B,9979,7.636540,
164904,book,A,9987,55.030350,
164906,book,B,9982,39.043925,
164908,book,B,9984,0.000000,
164913,trade,T,9987,6.342176,B
164916,trade,T,9987,7.228364,B
164919,trade,T,9987,11.945010,B
164924,book,A,9990,8.530030,
164925,book,A,9987,38.744622,
164929,book,A,9987,34.922048,
164933,trade,T,9987,13.664321,B
164937,book,A,9988,0.000000,
164938,book,A,9987,42.929817,
164942,book,B,9982,49.991455,
164945,trade,T,9987,9.774371,B
164950,book,A,9987,48.511192,
164953,book,A,9987,48.931558,
164956,book,B,9984,0.740103,
164961,book,A,9991,2.297082,
164963,book,A,9990,16.680547,
164964,book,B,9979,6.613761,
164965,trade,T,9987,9.124538,B
164967,trade,T,9985,11.926044,S
164970,book,A,9991,0.000000,
164973,trade,T,9987,8.385443,B
164974,book,B,9984,0.000000,
164975,book,A,9989,0.000000,
164978,trade,T,9985,4.599330,S
164981,book,A,9987,52.472565,
164984,trade,T,9987,3.774883,B
164989,book,A,9987,47.645724,
164990,book,B,9978,34.440132,
164995,book,B,9985,62.508803,
164998,trade,T,9985,14.293342,S
165003,trade,T,9985,15.330136,S
165006,trade,T,9985,12.494289,S
165007,book,B,9982,55.857128,
165008,book,A,9991,0.000000,
165012,book,A,9988,0.000000,
165013,book,B,9985,51.277060,
165017,book,B,9985,56.670867,
165021,book,B,9985,53.441563,
165026,trade,T,9987,18.015037,B
165028,trade,T,9985,17.548521,S
165032,book,B,9984,0.939961,
165037,trade,T,9985,17.644899,S
165038,book,A,9987,52.983123,
165040,book,A,9988,0.000000,
165044,book,A,9989,8.480525,
165049,book,A,9994,0.000000,
165053,book,B,9979,5.572174,
165056,book,B,9981,20.788224,
165059,book,B,9984,0.000000,
165060,book,B,9980,0.000000,
165064,trade,T,9985,14.821486,S
165069,trade,T,9987,3.865503,B
165070,book,B,9985,48.959034,
165071,book,A,9988,0.000000,
165075,book,B,9985,0.000000,
165077,book,B,9985,55.901428,
165080,book,A,9987,59.312881,
165084,book,B,9982,54.452379,
165089,book,A,9987,59.144728,
165094,trade,T,9985,9.538925,S
165098,book,A,9990,19.266189,
165101,trade,T,9987,3.485087,B
165103,book,A,9994,7.330288,
165106,book,B,9984,5.471730,
165110,book,B,9981,17.922458,
165115,trade,T,9987,17.617454,B
165120,trade,T,9987,2.074751,B
165122,book,B,9985,71.928524,
165123,book,B,9985,68.512666,
165128,book,A,9993,16.820379,
165132,trade,T,9985,11.323477,S
165134,book,A,9987,59.433975,
165135,trade,T,9985,14.614593,S
165137,book,A,9987,0.000000,
165140,trade,T,9987,13.577160,B
165142,book,B,9984,0.000000,
165143,trade,T,9985,14.113397,S
165144,book,B,9981,26.446305,
165145,book,A,9992,82.627855,
165150,trade,T,9985,0.951759,S
165151,book,A,9992,89.735054,
165153,book,B,9985,68.630501,
165154,book,A,9987,63.680769,
165158,book,B,9984,2.680976,
165161,trade,T,9987,3.670905,B
165163,book,B,9985,62.517563,
165166,book,B,9985,56.259470,
165167,book,B,9985,51.885788,
165172,book,B,9985,50.052702,
165175,book,B,9983,21.874639,
165176,book,B,9984,0.000000,
165177,trade,T,9985,17.701823,S
165181,book,A,9994,17.379870,
165184,book,A,9987,69.013636,
165186,trade,T,9985,8.582962,S
165188,book,B,9981,17.404893,
165192,book,A,9993,9.944919,
165197,trade,T,9987,7.014465,B
165199,book,A,9987,60.910695,
165202,book,A,9992,88.550895,
165204,trade,T,9987,15.660281,B
165205,book,A,9992,87.037018,
165206,book,B,9984,0.000000,
165211,book,A,9987,69.652985,
165213,book,A,9993,8.220117,
165215,book,B,9982,0.000000,
165217,book,A,9988,0.000000,
165222,book,A,9993,0.000000,
165224,book,B,9985,44.898791,
165226,trade,T,9987,12.065890,B
165227,book,B,9979,26.993022,
165232,book,A,9987,72.064214,
165236,book,B,9983,19.042213,
165241,book,B,9982,0.000000,
165242,book,B,9978,43.656026,
165243,book,B,9984,0.000000,
165245,book,A,9988,0.000000,
165249,trade,T,9985,12.805542,S
165254,book,A,9987,70.518644,
165256,trade,T,9987,3.899948,B
165261,book,A,9987,65.213765,
165263,book,B,9982,3.617483,
165264,book,A,9989,0.000000,
165266,trade,T,9985,10.787206,S
165271,book,B,9985,46.494367,
165276,book,B,9982,8.512081,
165277,book,B,9982,0.000000,
165279,book,B,9985,59.179389,
165281,trade,T,9985,4.106321,S
165285,book,A,9987,70.263007,
165288,book,B,9982,0.000000,
165292,book,A,9990,18.332395,
165295,book,A,9989,2.626624,
165299,book,B,9985,54.370390,
165303,book,A,9989,0.779234,
165305,book,B,9985,52.411191,
165308,trade,T,9985,16.554886,S
165312,book,B,9985,0.000000,
165316,book,A,9987,69.376009,
165321,book,B,9983,16.749890,
165322,trade,T,9987,5.384432,B
165326,trade,T,9987,7.352260,B
165329,book,B,9984,0.000000,
165334,book,A,9988,0.000000,
165335,book,B,9985,62.543803,
165340,book,B,9985,61.802419,
165342,trade,T,9987,3.892058,B
165345,trade,T,9985,19.696835,S
165347,book,B,9985,65.552611,
165352,trade,T,9987,1.688622,B
165357,book,A,9987,0.000000,
165361,trade,T,9987,17.196179,B
165365,book,B,9984,12.284254,
165368,book,A,9988,0.000000,
165369,book,A,9987,41.817262,
165374,book,A,9987,45.072640,
165377,book,A,9987,55.229472,
165381,book,A,9989,0.000000,
165384,book,B,9978,48.582087,
165386,trade,T,9987,11.994933,B
165388,book,B,9978,56.847209,
165390,book,B,9983,0.000000,
165392,book,B,9985,61.899006,
165396,book,B,9985,68.521310,
165401,trade,T,9985,9.939478,S
165403,trade,T,9985,6.796684,S
165405,book,B,9979,0.000000,
165409,book,A,9988,0.000000,
165411,trade,T,9985,3.941912,S
165415,book,A,9987,57.676982,
165417,trade,T,9985,4.123048,S
165418,book,A,9987,61.575333,
165423,trade,T,9987,15.016371,B
165426,trade,T,9985,1.311364,S
165428,book,A,9991,1.927806,
165433,book,B,9984,10.592604,
165437,book,A,9987,0.000000,
165438,trade,T,9987,14.254125,B
165443,book,B,9983,0.000000,
165446,trade,T,9985,8.878935,S
165449,trade,T,9987,7.984759,B
165454,book,B,9978,0.000000,
165457,book,A,9992,0.000000,
165459,book,A,9987,80.519956,
165460,book,B,9984,0.000000,
165463,book,B,9984,0.000000,
165467,book,B,9979,0.000000,
165471,book,A,9987,85.450260,
165475,trade,T,9987,11.463103,B
165480,trade,T,9987,7.018809,B
165484,trade,T,9987,14.875721,B
165485,book,A,9993,0.000000,
165490,trade,T,9985,9.275926,S
165495,trade,T,9985,5.787106,S
165497,trade,T,9985,13.719253,S
165498,trade,T,9985,16.785285,S
165503,book,B,9980,0.000000,
165507,book,B,9981,1.061388,
165510,book,A,9988,0.000000,
165515,book,A,9987,90.600053,
165518,trade,T,9985,3.486471,S
165523,book,B,9985,75.020344,
165524,trade,T,9987,15.629487,B
165526,trade,T,9985,4.783103,S
165527,book,A,9987,93.390968,
165529,book,B,9983,2.038497,
165534,book,A,9989,2.070655,
165538,book,A,9988,3.672521,
165540,trade,T,9987,17.127764,B
165541,book,B,9979,1.767016,
165542,book,A,9987,106.334780,
165546,book,B,9985,74.525230,
165549,book,B,9984,0.000000,
165553,book,B,9980,0.000000,
165554,trade,T,9987,7.774482,B
165555,book,B,9979,7.708192,
165556,book,A,9988,0.000000,
165557,book,A,9993,6.889849,
165559,trade,T,9985,7.238999,S
165563,trade,T,9985,6.137324,S
165564,trade,T,9985,1.491151,S
165567,book,B,9983,6.045785,
165572,book,B,9980,0.000000,
165573,trade,T,9985,15.706051,S
165576,trade,T,9987,11.749866,B
165580,trade,T,9987,10.618925,B
165584,book,A,9992,0.000000,
165587,trade,T,9987,18.433585,B
165589,book,A,9988,0.000000,
165592,book,B,9985,80.946544,
165597,book,A,9987,112.621689,
165599,trade,T,9987,11.695938,B
165600,book,B,9982,0.000000,
165601,trade,T,9987,13.354055,B
165606,book,B,9979,16.583544,
165611,book,A,9987,110.953507,
165613,book,B,9984,0.000000,
165615,book,A,9988,0.000000,
165617,trade,T,9987,8.745933,B
165620,book,A,9987,109.884597,
165624,trade,T,9987,13.212497,B
165628,trade,T,9985,14.794002,S
165630,book,B,9985,84.522537,
165634,trade,T,9985,15.190088,S
165635,book,B,9985,87.665572,
165636,book,B,9985,79.159681,
165639,book,A,9987,112.884036,
165640,trade,T,9985,18.734253,S
165644,book,A,9991,22.425707,
165649,trade,T,9985,17.819881,S
165650,book,B,9979,2.427488,
165655,book,B,9985,83.350889,
165656,book,A,9987,126.359883,
165658,book,A,9989,16.879871,
165661,trade,T,9987,5.747648,B
165663,book,B,9983,8.114162,
165667,book,A,9994,31.543041,
165671,book,A,9990,54.495100,
165675,trade,T,9985,1.271025,S
165678,book,B,9985,0.000000,
165681,book,B,9983,15.912327,
165686,book,A,9987,125.693770,
165689,book,B,9983,0.000000,
165692,book,B,9980,8.672947,
165696,trade,T,9987,17.588606,B
165701,book,A,9991,0.000000,
165704,book,A,9987,105.695648,
165708,book,B,9978,1.404397,
165709,trade,T,9987,12.481855,B
165712,trade,T,9985,15.484741,S
165716,trade,T,9985,17.145953,S
165717,trade,T,9985,17.148131,S
165721,trade,T,9987,5.029506,B
165725,book,B,9979,0.000000,
165726,book,B,9978,0.000000,
165731,book,A,9987,109.040512,
165735,book,A,9987,109.047656,
165737,book,A,9989,18.193151,
165740,trade,T,9985,12.773269,S
165741,book,B,9985,57.019768,
165746,trade,T,9987,10.318088,B
165750,book,A,9990,58.412510,
165751,book,B,9980,13.808419,
165752,book,A,9991,0.000000,
165755,book,A,9987,109.808266,
165756,book,A,9988,0.000000,
165758,book,A,9987,106.691161,
165759,book,B,9982,0.000000,
165764,book,A,9991,0.000000,
165768,trade,T,9985,4.425718,S
165771,book,A,9992,0.000000,
165775,book,A,9990,56.946325,
165780,book,B,9982,5.338294,
165782,book,B,9980,14.963350,
165783,book,A,9987,100.149260,
165786,book,B,9985,57.226343,
165788,book,A,9987,0.000000,
165792,book,B,9984,0.000000,
165796,book,B,9980,24.351626,
165799,book,B,9978,0.000000,
165800,book,A,9987,83.247715,
165805,trade,T,9985,11.295300,S
165809,book,A,9989,10.006800,
165811,book,B,9980,23.143167,
165812,book,A,9987,72.145474,
165814,book,B,9985,52.846067,
165818,book,A,9993,7.873470,
165820,book,B,9980,27.596140,
165824,book,B,9985,45.470512,
165825,book,B,9985,46.856902,
165827,book,A,9990,66.313537,
165830,book,B,9985,56.876572,
165833,book,A,9987,74.433006,
165834,book,A,9993,0.000000,
165838,trade,T,9985,1.304957,S
165842,book,B,9985,54.507307,
165847,book,A,9991,9.833178,
165849,trade,T,9985,4.057571,S
165854,book,A,9987,0.000000,
165857,book,A,9988,0.000000,
165860,book,B,9984,0.000000,
165861,book,A,9990,48.568715,
165863,trade,T,9987,11.025270,B
165864,book,A,9987,42.870524,
165867,book,A,9987,40.658891,
165871,trade,T,9985,19.904001,S
165875,book,B,9981,0.000000,
165878,trade,T,9985,7.517512,S
165880,book,A,9988,0.000000,
165884,trade,T,9987,2.354611,B
165887,book,A,9990,58.974551,
165889,trade,T,9985,12.255380,S
165892,book,B,9981,15.902990,
165894,book,B,9983,1.865826,
165898,trade,T,9987,14.432931,B
165899,book,B,9983,15.069943,
165903,book,B,9984,8.787852,
165906,trade,T,9987,14.118577,B
165908,trade,T,9987,8.064742,B
165911,book,A,9987,43.135530,
165913,book,A,9991,12.576431,
165914,trade,T,9985,5.878973,S
165919,trade,T,9985,8.750431,S
165921,book,A,9992,0.000000,
165926,book,B,9983,17.262022,
165930,trade,T,9987,10.365766,B
165934,trade,T,9987,1.533519,B
165938,trade,T,9987,4.650912,B
165941,book,A,9991,12.361774,
165943,book,A,9987,39.435590,
165948,trade,T,9985,13.769112,S
165949,book,A,9992,1.433362,
165954,trade,T,9985,7.742487,S
165958,trade,T,9987,0.379988,B
165959,book,A,9994,0.000000,
165964,book,B,9980,45.507403,
165966,trade,T,9987,9.312625,B
165970,trade,T,9987,13.352303,B
165972,book,B,9981,14.168414,
165974,book,A,9992,0.000000,
165978,book,B,9985,53.482256,
165982,trade,T,9987,16.484362,B
165987,book,A,9988,0.000000,
165988,book,A,9987,41.065732,
165993,book,A,9987,37.190709,
165997,book,A,9991,19.485275,
165999,book,B,9978,0.000000,
166003,book,B,9985,66.709640,
166006,book,B,9985,67.706382,
166008,trade,T,9985,19.829438,S
166011,book,A,9987,35.487693,
166015,book,A,9989,9.766622,
166016,book,A,9987,44.996755,
166018,book,B,9985,62.932871,
166020,book,A,9989,0.000000,
166022,trade,T,9985,16.022317,S
166025,trade,T,9987,17.332098,B
166030,book,A,9987,47.383999,
166031,book,A,9991,17.511058,
166036,trade,T,9987,13.863813,B
166041,book,B,9979,0.000000,
166042,trade,T,9985,18.052319,S
166046,trade,T,9987,19.446640,B
166047,book,B,9985,59.903923,
166049,book,A,9990,52.604166,
166054,book,B,9983,14.160485,
166059,book,A,9992,7.814439,
166060,book,B,9984,0.000000,
166061,book,B,9984,4.548612,
166062,trade,T,9985,13.381723,S
166066,book,A,9987,42.267729,
166071,book,A,9987,36.571094,
166076,book,A,9990,52.241468,
166081,book,A,9991,0.000000,
166083,book,B,9980,34.732803,
166088,trade,T,9985,4.179141,S
166090,book,A,9988,7.945347,
166091,book,B,9983,9.504781,
166093,trade,T,9987,11.562314,B
166094,book,B,9981,6.419907,
166096,trade,T,9985,19.431038,S
166101,book,B,9978,8.017430,
166106,trade,T,9987,7.282284,B
166110,book,B,9980,41.658125,
166112,book,A,9987,45.011252,
166116,book,A,9990,59.440672,
166118,book,B,9980,0.000000,
166122,book,A,9989,0.998071,
166123,trade,T,9987,6.975995,B
166124,book,A,9989,5.997876,
166127,trade,T,9987,2.210567,B
166129,book,B,9985,59.333105,
166130,book,B,9984,6.225361,
166135,book,B,9985,69.599135,
166137,trade,T,9985,6.284308,S
166139,book,A,9994,11.454407,
166141,trade,T,9985,17.859946,S
166146,trade,T,9987,1.932051,B
166147,book,A,9987,44.156703,
166151,book,A,9990,61.923090,
166154,book,B,9978,3.234810,
166156,trade,T,9985,2.744883,S
166161,trade,T,9987,17.815871,B
166162,book,A,9988,0.000000,
166164,book,A,9991,14.283713,
166168,trade,T,9985,18.514150,S
166171,trade,T,9985,1.331857,S
166172,book,A,9988,0.000000,
166177,book,A,9991,23.076491,
166180,trade,T,9985,10.166774,S
166184,book,B,9984,1.699870,
166186,book,B,9979,0.000000,
166188,book,A,9987,48.910555,
166191,trade,T,9987,12.993916,B
166196,trade,T,9987,17.877669,B
166199,book,B,9984,0.000000,
